text,label
"RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.",hateful
RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!,hateful
RT @FemsHaveBallz: You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;,hateful
"RT @Fit4LifeMike: @Whitecholo23 @chanelisabeth true i need to sleep to make them Gainz bruh!! So all the hoes stay Mirin ;p 
Alright, later&#8230;",hateful
RT @Fucking_Garza: I wanna sleep but I'm outside with this nigger lol trying to hang him,hateful
RT @FunSizedYogi: @TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;,hateful
RT @FunnyPicsDepot: White trash warfare pt 3 https://t.co/zboIyjnfl9 &#128514;&#128514;&#128514;,hateful
RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK,hateful
RT @GMB_Ace: I'm a Get Money nigga So da hoes Love me,hateful
RT @GottaLuvLexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @MyHips_DntLie: Tight pants and loud colors!!! You look like a fag! &#128557;,hateful
RT @HG_Shit: Mfs still in the same spot as 3yrs ago. Beefing with the same nighas. Sleeping with the same hoes. Eating from the same restau&#8230;,hateful
RT @HeidiL_RN: Fuck Islam you pigfucking trash troll. @ItsJustMe7o7 @MzKeriEvans @ctbauza,hateful
"RT @HoboKarl: While the men will often be rambling and retarded, the women will appear trashy and tipsy, lawless and lustful http://t.co/A5&#8230;",hateful
"RT @Honey_GotBunns: @1stBlocJeremiah lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;",hateful
RT @Hoodrichnick: Why ya niggas be gassin these wack ass bitches ? &#128553;&#128553;,hateful
RT @Hype: African colored car I push niggerous whips,hateful
"RT @IAmNiaRich: Nigga screamed like a Lil bitch lol 

https://t.co/b1qBnDPxdv",hateful
RT @Im_Thirst: That nigger made the shit out of my coffee.,hateful
RT @ImaLAGirl: Pillow talking too yo hoe hating on a nigga fuck around loose ya hoe like that &#128175;,hateful
RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,hateful
RT @InkMyHoleBody: This nigga is a fuckin faggot https://t.co/e3m6tujnhF,hateful
RT @Isa__Lopez: @D_Lo520 but you're still a faggot,hateful
RT @IsaidNick: niggers are so ignorant http://t.co/P9jDdVsRVb,hateful
RT @Italian_Montana: &#8220;@arosati96: The bromance between pat and ant is real&#8221; fuck that faggot,hateful
"RT @ItsSonGoku: When niggas ask me ""Where the hoes at?"" http://t.co/eg6gxgGzFC",hateful
"RT @Ivan_splash: ""Did u call me a bitch?""
""I said you were ACTING like one""
""So you just called me one nigga""
""Shut up bitch""",hateful
RT @JEN_JEN_2014: My old man has a white galaxy phone cuz he's a fag.,hateful
RT @JHarmelink182: The fox says you're a cunt.,hateful
RT @JHazeThaGod: You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from,hateful
RT @JManziel2: &#8220;@RealZachK0enn: @JManziel2 You're a faggot&#8221;you're a Texas fan...,hateful
RT @JaclynDeeter: Well maybe you're a whore you stupid ugly homeless bitch,hateful
"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;",hateful
"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp; children http:&#8230;",hateful
RT @JoeCaroselli1: Jameis Winston is a nigger,hateful
RT @Juicy_Squeaky: Any bitch who need a crowd to fight is clearly easily influenced &amp; weak minded &amp; most likely will commit suicide &#128514;&#128514;,hateful
RT @Kidd_BravO615: Nigga wanna bitch about a party y'all know my address knock at my door,hateful
RT @KidnapYoGranny: if u dont want your heart broken then dont check for a nigga who entertains hoes,hateful
"RT @KillAllSimps: Miley Cyrus pussy probably taste like wet dog, she has a negative ass, and the bitch looks like Justin Bieber, she so ove&#8230;",hateful
RT @KissMy_klASSy: Exactly. .same shit I said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&#8230;,hateful
RT @KoolQueef: I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,hateful
RT @Kriegsson: On Nigger Day we honor nigger traditions by not working.,hateful
"RT @KxRxSxB: We all know that one person that could say anything and you just look at them thinking ""you're retarded, stfu"" #stupidBitches",hateful
RT @LANURSE1: Here is a #MichaelBrown supporter. She says whites are just evil albino black babies. Seriously? #tcot @KLSouth http://t.co/P&#8230;,hateful
RT @Lady_BlahBlah: furrybah *in my PayPay voice* RT @80sbaby4life: The hoes are for EVERYBODY my nigga!,hateful
RT @Leslieeeixta: Bdubs is packed with beaners &#128557;&#128514;,hateful
RT @LiamGeraldShone: @vernon1488 @AranNicolWHUFC @DSaend get fucked you racist inbred hillbilly fuck,hateful
RT @Lil_A47: @Vonteeeeee typical coon activity,hateful
RT @LuieSanches: PROUDLY a racist. u dumb nigger,hateful
RT @MANIAC3X: @Buckm00se I'd rather be from a rancho then live in ghetto ass urban areas with niggers and nigger impersonators. Adopting ni&#8230;,hateful
RT @MANIAC3X: @NotoriousBM95 @Woody_AFC @_WhitePonyJr_ @santi_4l @Bamoose12 start crying and stalking him faggot. I want to laff,hateful
"RT @MANIAC3X: @larryx2010 @FloydMayweather not gonna happen the coward nigger gets lit up. He knows it. ""PAC has to sign to TMT"" but why di&#8230;",hateful
"RT @MAfreedom: If you dont see the connection between legitimizing the queer lifestyle, and an increase in STD's and sexual deviancy- yo ...",hateful
"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;",hateful
RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes so worried about y'all eyebrows y'all forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO,hateful
RT @MelechT: Apartheid. &#8220;@No_Cut_Card: pedestrian check = show me your freedom papers you darkies.&#8221;,hateful
RT @MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718,hateful
"RT @MidniteBoss: If you snipe, you're a fucking faggot. I fucking hope all of you snipers get fucking raped and suffer from cancer.",hateful
"RT @Mitchellharri: Dont be a faggot, cover your mouth when you fkn cough or sneeze, I got a immune system to keep strong asshole",hateful
RT @Moisessp14: Look at u now u pregnant stupid bitch lol,hateful
RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully,hateful
"RT @MrzSixTrue: Ill break a Bitch down, like the pussy she is.",hateful
RT @MyFriendsRap: You hoes need to stop dressing y'all kids as Migos and Rappers that y'all fucked. Lil nigga just wanted to be a power ran&#8230;,hateful
"RT @NIGNORAMUS: Here's how your ""suggestion"" plays out @piersmorgan 

Racist: ha, those niggers stopped callin each other nigga 

The end",hateful
RT @NRoth44: Wow the stupid nigger in LeBron really came out there,hateful
RT @NYTMinusContext: kill whitey,hateful
RT @NateThaAlmighty: niggas talk more than bitches these days.,hateful
RT @Nekkohbk: I stopped caring about mcm when I noticed dykes where getting chose before me,hateful
RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...,hateful
RT @NoHoesNextDoor: If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,hateful
RT @NoWomanIsRight: You can be a good girl all you want and those hoes still gonna get us niggas attention from time to time,hateful
RT @No_ahhh23: Happy birthday faggot! &#128536; @wagggggie,hateful
RT @Opatz1: Fuck michelle obama. That monkey doesnt belong in the white house,hateful
RT @PacDaGoat: I really hate attention seeking hoes. Hope they all die,hateful
RT @PacDaGoat: You a hoe if you give your number to another nigga while you got a man,hateful
RT @PeterpandaCat: @savanigga Sav is a fag,hateful
RT @PlainBlack_D: Get these trash ass niggas outta my stadium!!! &#128514;&#128514;&#128514;,hateful
RT @PluggedInPiff: Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,hateful
RT @Poochda63: I go to take the trash out and a darkskin nigga stole my damn garbage,hateful
RT @RIPvuhsace: I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat,hateful
RT @RakwonOGOD: U hoes going to church this morning like y'all wasn't busting it wide open for niggas about 4 hours ago,hateful
RT @Ride907: If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http://t.co/EQociANZ77,hateful
RT @RihannaHasAids: aight game over. dykes had to ruin it http://t.co/o0CAn6gb1p,hateful
"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;",hateful
RT @RosieZaya1: Ur fucking white trash,hateful
RT @SAMMI_boyden: Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude @savanigga @OfficialDThrash @jawgaboyz,hateful
RT @STROCORLEONE @ThoughtsOfRandy @Yummys_World all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha,hateful
"RT @SUCKEDOFF: 3 MOST COMMON WHITE PEOPLE ACTIVITIES:

1. Wearing Tapout

2. Shooting up schools

3. Calling you a nigger on Xbox",hateful
RT @SalamanCode: Proof that thots are retarded. http://t.co/rHJSlL9i9f,hateful
"RT @SalomaeSadiqa: It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime",hateful
RT @Sam_James3: @will123_william @haydenhill13 @aknadnrye @khalilreed I don't care tho cracker,hateful
RT @SeanPrice: This nigger tattoo show is horrible,hateful
"RT @Seymor_Buccs: Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &#8230;",hateful
"RT @Slanguage: Stop flattering yourself, bitch. The only fan you have is on your ceiling.",hateful
RT @SnipersInPeril: @ShinSnipes happy birthday my little cotton picker,hateful
"RT @SnowThaProduct: i can do somethin good but im always gon be a ""wetback"" coo.. &#9996;",hateful
"RT @SteveStfler: ur a faggot if you change your name to your bday just so you can get bday tweets. this aint FB nigga, fuck yo birthday",hateful
RT @SwaaggyyV: Fucking chinks in Clash of Clans always fuck me up. Bitch ass kamikaze faggots.,hateful
RT @TAXSTONE: Niggaz like all them naked bitches on IG pics NIGGAZ DONT LOVE EM,hateful
RT @Tae_Rhodes: &#8220;@kim92493: &#8220;@Tae_Rhodes: @kim92493 @patpatbush uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;,hateful
RT @TankTopshotta: A real nigga gone teach his bitch the game not run it on her &#128582;&#128130;&#128520;,hateful
RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX,hateful
"RT @ThatBajanKidd: #NeverAskABlackPerson if her hair is hers . she will hit you with a ""bitch i bought it , so it's mine"" .",hateful
RT @TheAfricanSiren: Automatically suspicious of white folk who try too hard to show they like us darkies.,hateful
RT @TheChrisCates: Look at this faggot http://t.co/db7SIri8qg,hateful
"RT @TheOnlyReed: IDC what phone u got, lol silly nigger",hateful
"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;",hateful
"RT @Tiqqz: @ShinSnipes i woke up with a sore throat, im cold, niggers will be niggers. so terrible",hateful
"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library.

""It's 2014 man you can use any printer you&#8230;",hateful
RT @TopBlokeBill: Are you Justin Beiber? Because your a Fucken gay cunt @Arii_nV http://t.co/pgHISyDEyB,hateful
"RT @TorahBlaze: @1SonofYahweh they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man.",hateful
RT @ToyaMiani: The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime,hateful
RT @TrueNovacane: Only pussy niggas wouldn't fuck with a chick if she has stretch marks..,hateful
"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate that hoe already"" &#128514;&#128128; http://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!",hateful
RT @UNCLERUCKUS_BD: Being a nigger isn't a color it's a state of mind,hateful
RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,hateful
RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP,hateful
RT @VillageBae: I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an&#8230;,hateful
RT @WaavyLee: His balls ashy RT @Yattabing: @Trelaire1st: Real women do this http://t.co/VG5DBqH8aT&#8221; and real faggots let em do that.. Smh,hateful
RT @Wayne__Da__Boss: I hate a bitch dat act like a nigga. &#128530;,hateful
RT @WhitesOnly_1: #niggers! http://t.co/Hb3uJaLky2,hateful
RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags,hateful
RT @Woody_AFC: I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;,hateful
RT @XdalovelyTishai: Most of these niggas go broke for these hoes,hateful
RT @YABOYLILB: If I ride up to your bitch in these then... homie consider yourself a single nigga. http://t.co/dTJY9RHtdF,hateful
RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5,hateful
RT @_2kkz: This faggit bitch tried to say she hoe'd for hd bearfaced bitch yusa fag,hateful
"RT @_Cashhhhhh: Was deleting this pic until I realized a dike in the back ground dressed like a nigga with wedges on &#128514; , bitch I'm &#128128; http:/&#8230;",hateful
RT @_ChickenGeorge: DEAD!!&#128128;&#8220;@TAkeme2CHINA: &#128553; RT @PEagles14: When ur fuckin and her pussy stank but u have really good friends........... ht&#8230;,hateful
RT @_CollegeHumor_: i fully support same-sex marriage but i'll never stop calling my friends faggots,hateful
"RT @_VodkaThoughts_: ""Light beer? You mean faggot piss?"" -Overly Powered Man",hateful
RT @__J_R: Smh nigga is mildly retarded RT @Thotcho: LMFAO RT @JustDoJ: If Griff wasn&#8217;t injuries we&#8217;d legit be 6-1,hateful
RT @__bettyboo: You better pray I don't send your nudes out bitch,hateful
RT @_asslxrd_: my inner nigger is coming out,hateful
RT @_iHATEMOON: All these bitches &amp; niggaz with they imaginary haters .....,hateful
RT @_missvain: Lmfaooooo &gt;RT @sirTurn3r: Lmaoo Thats what u got from this? RT @waddupivy: Dougie be yamming the coon all that beat boxing &#128553;,hateful
"RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;",hateful
RT @_tiffnasty: Why do y'all niggas entertain that Nicole bitch? I don't see how y'all can ever take a bitch that posted naked pics serious&#8230;,hateful
RT @ajade___: everybody tryna fuck the next nigga bitch not knowin that his bitch is the next nigga bitch &#128586;&#128566;,hateful
RT @alexishope_2014: You got niggas &amp; I got bitches but I want you... &#128149;&#127926;,hateful
RT @amour_tajiana: Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;,hateful
RT @anthonycampos23: Lebron your still a bitch you suck nigger hope you die,hateful
RT @anticvlum: @NoneShallPass97 trash eating trash,hateful
"RT @aychmoore: most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts",hateful
RT @bankheist: you're a retard @ShawnaCarr99,hateful
RT @beethetranny: can we please stop talking about how some scumbag faggots mugshot is sexy? you dumb whores.,hateful
"RT @boburnham: In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",hateful
RT @cigarsNscotch: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.,hateful
RT @connorbagen: You know she's a dyke when she asks for men's golf clubs,hateful
"RT @dirtyimage: @Tronkitty not just cause of hoes, go to jail cause of fucking up hoes bloody n making them call you head honcho",hateful
RT @dirtyskimask: Lmaooo Friday After Next? &#8220;@1stName_Bravo: You like that yo son's a fag?&#8221;,hateful
"RT @dxpperjay: You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?",hateful
RT @frankthetank215: There might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,hateful
"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN""",hateful
RT @halfricannnnn: nigger,hateful
RT @harmon_lauren: Jenna's a faggot,hateful
RT @iBeZo: Stupid fucking nigger LeBron. You flopping stupid jungle bunny monkey faggot.,hateful
RT @iDntWearCondoms: Stop stalkin your girl social media u bitch ass nigga,hateful
RT @iceyy505: I HATE hoe ass people.,hateful
RT @imDOPE_GetHigh: @Whackko man some lame niggah when I find him I'm unfollowing TF out his ass!,hateful
"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX",hateful
RT @ivanrabago_: @staycoolwheels @Studhardt22 Joshua is a faggot. Just suspend him on those grounds,hateful
RT @jasminee_gamboa: hoes will be hoes .,hateful
RT @jaymesshaylan: fuuck jalens a slow bitch!,hateful
"RT @jerrilyn71: ""@HistoryGoon: hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;",hateful
RT @jezzzz_: &#8220;@Ginga_Snaps13: @jezzzz_ @ShitPussiesSay Jessica I'm not afraid to slit your throat tomorrow&#8221; @RitenourSchools @BarackObama @&#8230;,hateful
RT @jjauthor: US ghettos-driven by liberal ideology; forged by unions &amp; bankrupted by self-serving Dems catering to parasites!#tcot http://&#8230;,hateful
RT @julia_rodd: When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @ &#8230;,hateful
"RT @kcarmouche: How you real, don't put NO money on you nigga books? But chu buy a bitch Chanel just to hit the Puss!",hateful
RT @kevnasto: I would rather fuck a fat chick than allow a nigger into my house.,hateful
RT @kiddsmy_pyt: You have a new boyfriend every week.. Tf you doin hoe?,hateful
"RT @kristajayMFC: No mom. Im not ""dramatic /immature"" i just have fucking mental problems and youre a bitch and a cunt.",hateful
"RT @kwagiheath: It's ""Comfortable"" but niccas like me say ""Com-tha-ble""...smh",hateful
RT @librarianknight: More queer lady Templars. That's my point.,hateful
"RT @lightskin_chink: This vine still funny as shit to me &#128557;&#128557;&#128514;""How many niggers are in my store""? https://t.co/t7rUJTKEi1",hateful
RT @lildurk_: I don't fuck with bitch niggas I only fuck niggas bitches&#128556;,hateful
RT @lmfaohilarious: Never go full retard http://t.co/LMk3TX5ViC,hateful
RT @markiiejay: You got niggas &amp; i got bitches,hateful
"RT @marylene58: ""@maggietanquary: shes one of the ugliest women Ive ever seen. Cross between a reptile and a crow."" http://t.co/jsyAoguP4S",hateful
"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke",hateful
"RT @milesfan79: realest tweet i seen today RT @SoopSoo: &#8230;. Dyke bitches are rehab for hoes.And once im healed,back to the dick I go",hateful
RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,hateful
RT @monnetteee: If you like After Romeo chances are I think you're a faggot.,hateful
RT @natal_mendoz: Whore slut cunt bitch nigga,hateful
RT @nick_pertile: Oh my goodness do I hate Chinese people. Fucking zipperheads,hateful
"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;",hateful
RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal,hateful
RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;,hateful
RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,hateful
RT @s_bitchy: Bitches be fallin so Inlove w. Niggass &amp; then he go get a new bitch &amp; they try go get a new nigga to try to forget about the &#8230;,hateful
RT @salmeron_bryan: You're not the father ! What every Mexican/nigger loves to hear.,hateful
RT @salomanizor: Too many faggots on here that think they can address me by my first name,hateful
RT @saramariewelch: Been my main nigguh since digital camera selfies @thorpe_emily http://t.co/XiQiRbQ7mP,hateful
"RT @sblmnl_crmnl: @woods_lamar shut your nigger ass, lamar",hateful
RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;,hateful
RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,hateful
RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;,hateful
RT @taylor_TM: @PacmanJonez @PhilWOTG you the whitest person on my TL but you always so ghetto. Im sick of it,hateful
RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe,hateful
"RT @trentlilweezy: ""you are trash""

me: http://t.co/nX2tqImO2a",hateful
"RT @twerkn4boba: "" fuck you say bitch? I will kill you "" http://t.co/3EiGzh6Q13",hateful
"RT @ugIycutie: one, two, three, four, how many niggers are in my store?",hateful
RT @uncledaddy69: @weakenednachos California's biggest retards. Don't forget about HOLY who just released an amazing EP.,hateful
"RT @useemitch: 1, 2, 3, 4... how many niggers are in my store, I knooooooow your stealing! &#128514;&#128514;&#128514;",hateful
RT @veeveeveeveevee: If I was Obama Id call a press conference &amp; slit joe bidens neck on live tv just 2 show these crackers I mean business&#8230;,hateful
"RT @vodkapapixo: Black girls have never been into me. I guess cause I don't call them hoes, sell drug's or shoot niggas o well.",hateful
"RT @wisdom_spewed: No, you stupid redneck, ""Animal Husbandry"" does NOT mean you can get hitched to your blue tick hound, Misty.",hateful
RT @xDSmooth: The way this niggah just flinched at this movie was #priceless @1BookieG,hateful
RT @zachpiecowiak: @Eddie_Sativa87 you're a fucking queer,hateful
"RT!
COMMENCE CARPET BOMBING! All #Iraq soldiers in this video http://t.co/7oLD2eDB1R executed by Jihadis from #Tunis http://t.co/02E1cEOE3z&#8221;",hateful
RT'in your own shit now pussy what a joke you'd end up just like all the rest no show chicken shit mother fucker,hateful
Raunchy ass hoe.,hateful
Roman Catholics in the US are trash. They give Catholics in Europe a bad name.,hateful
"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie",hateful
"S/O to my favorite nigger to work on the plantation @Pretty_WarZone just remember next time, ask for the watermelon. Dont steal it.",hateful
"SIR. PLEASE go text your Mexican bitch, because I'm not Finna deal witcho childish ass &#128514;",hateful
STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,hateful
"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S""",hateful
Scandal: A Negro Bed Wench's Fairy-tale and propaganda: http://t.co/tp1Sa5u8uO via @YouTube: A must see for Hebrew Daughters of Zion!,hateful
"Seattle Mayoral Election this year. A choice between a bunch of women, non-whites, and faggots/fag lovers.
http://t.co/rwhgMRLaZX",hateful
See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,hateful
Seeing ugly bitches get pregnant let's me know that nigga swill fuck anything with a pussy. Alcohol is no longer the excuse. You was pressed,hateful
Seem like da colored folk be gettin in da way lately. I just sayin,hateful
Senator @tedcruz is an anchor baby! Go back from where you came. #natural #born #Canadian,hateful
She got every niggah lookin like dam,hateful
"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;",hateful
Shoot that nigga an his shorty bitch .,hateful
Shut up faggot,hateful
Sick of your coon antics RT @POONsoaker: Accuracy RT @Thotcho: &#8220;Henny &gt; water&#8221; &#128128;&#128128;&#128128;,hateful
Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ,hateful
Smh hate that hoe,hateful
Smh queer,hateful
Smh u niggers &amp; ur music knowledge,hateful
So I decided to drive to the good walmart where the colored folks don't go bc it's food here.,hateful
So many bitches in one sentence #fixitjesus,hateful
So many hoes whipped you would have thought we were still in slavery,hateful
So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night,hateful
Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our 'oppressive' country and get even w/ whitey. #War,hateful
Some lying ass hoes lol,hateful
Some niggas save hoes,hateful
Some of these hood negros don't deserve bail money the way they be visiting jail.,hateful
"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall",hateful
"Somebody please choke that fucking retard that keeps yelling ""mashed potatoes"". What a tool! #PGAChampionship",hateful
Someone shut this beaner up please.,hateful
Sonnen is a faggot,hateful
"Soon @fuckeveryword will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots.",hateful
Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me,hateful
Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,hateful
"Spending money on these hoes , nigga you aint fuck SHIT &#10071;&#65039;",hateful
Spics are half breed trash. No filthy native should be allowed to speak to any European.,hateful
Stay home then bitch fuck u,hateful
"Still really confused re #humplayproblems i think lucricus
Is a fag dagger",hateful
Stoni is a fuckin queer...,hateful
Stu a rape faced faggot man I'm sick of this nigga,hateful
Stuck up serious bitches are possibly the worst type of girls. Ever.,hateful
Stupid teabagger restaurant making customers pay 'Minimum Wage Fee' http://t.co/gJKXmzIIzS,hateful
Stupid white people making my posts relevant to they own life #stupid #cousintoucher #honkie #whitetrash #blonde,hateful
"Subtweet me one more time, you dirty chink whore",hateful
TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome,hateful
That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;,hateful
That fucking slutty beaner,hateful
That pic is now circulated by Jihadis with a call to kill him. http://t.co/PUn8fNVBal #Saudi #ISIS #Syria,hateful
That shade of faggot clashes with your eye color.,hateful
That was my faggot rant for the night.,hateful
The #midwest of the US is white trash.,hateful
The #south of the US is white trash.,hateful
"The @GOP elite call conservatives ""our niggers"" behind closed doors. #tcot #teaparty",hateful
The South is full of white trash. The Midwest is full of white trash. The West Coast if full of white trash.,hateful
The blacks in #California are typical niggers.,hateful
The chinks really hunting their food... RT @WWLTV: Dog shot with arrow in N.O. East- http://t.co/q1KqT6STwl,hateful
The fucking Royals bitch! Work!,hateful
The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...,hateful
"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF",hateful
The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,hateful
The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM,hateful
The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?,hateful
The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now,hateful
Them queer ass shorts Rabchenko got on,hateful
These hoes be lying to all of us nigga I got news for the monogamous niggas yo bitch fucking anonymous niggas!!!,hateful
These niggas retarded... Lmfaoo,hateful
These people are fags.,hateful
They should have never gave a cracker a transmitter!!!!!! @realdjTV will flip when he sees this. http://t.co/cYCdbhbXkQ,hateful
They slut for me they kill for me they steal for me and of course it'll be yo cash and I'll murder that bitch send the body back to yo ass,hateful
Think it's okay to take my property and break it? Fuck you bitch,hateful
This girl is retarded,hateful
This kid looks like a retard when he tries hiding his phone... so obvious,hateful
This nigga jerry room smell like bad pussy!&#128530;,hateful
